Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
CENTRO-OESTE;52;GO;520280;AVELINOPOLIS;23;37.1%;4;6.45%;22;35.48%;6;9.68%;3;4.84%;4;6.45%;62
CENTRO-OESTE;52;GO;520310;BALIZA;3;3.23%;1;1.08%;44;47.31%;12;12.9%;10;10.75%;23;24.73%;93
CENTRO-OESTE;52;GO;520320;BARRO ALTO;9;3.64%;8;3.24%;144;58.3%;44;17.81%;22;8.91%;20;8.1%;247
CENTRO-OESTE;52;GO;520330;BELA VISTA DE GOIAS;8;1.61%;12;2.41%;298;59.84%;94;18.88%;32;6.43%;54;10.84%;498
CENTRO-OESTE;52;GO;520340;BOM JARDIM DE GOIAS;3;1.89%;2;1.26%;83;52.2%;35;22.01%;20;12.58%;16;10.06%;159
CENTRO-OESTE;52;GO;520350;BOM JESUS DE GOIAS;29;7.2%;21;5.21%;178;44.17%;50;12.41%;35;8.68%;90;22.33%;403
CENTRO-OESTE;52;GO;520355;BONFINOPOLIS;17;7.76%;8;3.65%;84;38.36%;46;21%;22;10.05%;42;19.18%;219
CENTRO-OESTE;52;GO;520357;BONOPOLIS;2;2.94%;4;5.88%;39;57.35%;8;11.76%;3;4.41%;12;17.65%;68
CENTRO-OESTE;52;GO;520360;BRAZABRANTES;4;11.43%;2;5.71%;17;48.57%;7;20%;2;5.71%;3;8.57%;35
CENTRO-OESTE;52;GO;520380;BRITANIA;29;11.98%;11;4.55%;139;57.44%;29;11.98%;17;7.02%;17;7.02%;242
CENTRO-OESTE;52;GO;520390;BURITI ALEGRE;1;1.11%;0;-;69;76.67%;18;20%;1;1.11%;1;1.11%;90
CENTRO-OESTE;52;GO;520393;BURITI DE GOIAS;3;21.43%;0;-;5;35.71%;2;14.29%;3;21.43%;1;7.14%;14
CENTRO-OESTE;52;GO;520396;BURITINOPOLIS;12;8.16%;13;8.84%;61;41.5%;21;14.29%;11;7.48%;29;19.73%;147
CENTRO-OESTE;52;GO;520400;CABECEIRAS;11;3.44%;16;5%;209;65.31%;42;13.13%;25;7.81%;17;5.31%;320
CENTRO-OESTE;52;GO;520410;CACHOEIRA ALTA;3;2.5%;1;0.83%;83;69.17%;12;10%;13;10.83%;8;6.67%;120
CENTRO-OESTE;52;GO;520420;CACHOEIRA DE GOIAS;1;2.22%;0;-;24;53.33%;14;31.11%;4;8.89%;2;4.44%;45
CENTRO-OESTE;52;GO;520425;CACHOEIRA DOURADA;5;3.5%;10;6.99%;71;49.65%;23;16.08%;12;8.39%;22;15.38%;143
CENTRO-OESTE;52;GO;520430;CACU;2;1.83%;5;4.59%;63;57.8%;18;16.51%;4;3.67%;17;15.6%;109
CENTRO-OESTE;52;GO;520440;CAIAPONIA;6;1.61%;6;1.61%;252;67.56%;75;20.11%;16;4.29%;18;4.83%;373
CENTRO-OESTE;52;GO;520450;CALDAS NOVAS;90;15.03%;22;3.67%;322;53.76%;92;15.36%;40;6.68%;33;5.51%;599
CENTRO-OESTE;52;GO;520455;CALDAZINHA;8;7.41%;7;6.48%;62;57.41%;14;12.96%;8;7.41%;9;8.33%;108
CENTRO-OESTE;52;GO;520460;CAMPESTRE DE GOIAS;5;3.52%;1;0.7%;80;56.34%;15;10.56%;16;11.27%;25;17.61%;142
CENTRO-OESTE;52;GO;520465;CAMPINACU;7;8.64%;11;13.58%;45;55.56%;7;8.64%;6;7.41%;5;6.17%;81
CENTRO-OESTE;52;GO;520470;CAMPINORTE;2;1.02%;6;3.06%;125;63.78%;36;18.37%;17;8.67%;10;5.1%;196
CENTRO-OESTE;52;GO;520480;CAMPO ALEGRE DE GOIAS;4;3.7%;3;2.78%;60;55.56%;25;23.15%;7;6.48%;9;8.33%;108
CENTRO-OESTE;52;GO;520485;CAMPO LIMPO DE GOIAS;2;1.14%;3;1.7%;112;63.64%;40;22.73%;12;6.82%;7;3.98%;176
CENTRO-OESTE;52;GO;520490;CAMPOS BELOS;18;2.82%;21;3.29%;421;65.88%;91;14.24%;44;6.89%;44;6.89%;639
CENTRO-OESTE;52;GO;520495;CAMPOS VERDES;8;3.09%;12;4.63%;163;62.93%;42;16.22%;21;8.11%;13;5.02%;259
CENTRO-OESTE;52;GO;520500;CARMO DO RIO VERDE;3;1.79%;2;1.19%;75;44.64%;32;19.05%;21;12.5%;35;20.83%;168
CENTRO-OESTE;52;GO;520505;CASTELANDIA;1;1.14%;4;4.55%;53;60.23%;14;15.91%;9;10.23%;7;7.95%;88
CENTRO-OESTE;52;GO;520510;CATALAO;15;4.44%;12;3.55%;184;54.44%;63;18.64%;29;8.58%;35;10.36%;338
CENTRO-OESTE;52;GO;520520;CATURAI;5;3.47%;3;2.08%;86;59.72%;22;15.28%;13;9.03%;15;10.42%;144
CENTRO-OESTE;52;GO;520530;CAVALCANTE;31;6.18%;21;4.18%;265;52.79%;87;17.33%;54;10.76%;44;8.76%;502
CENTRO-OESTE;52;GO;520540;CERES;14;6.93%;5;2.48%;112;55.45%;32;15.84%;20;9.9%;19;9.41%;202
CENTRO-OESTE;52;GO;520545;CEZARINA;17;14.91%;1;0.88%;57;50%;19;16.67%;9;7.89%;11;9.65%;114
CENTRO-OESTE;52;GO;520547;CHAPADAO DO CEU;5;5.95%;6;7.14%;47;55.95%;14;16.67%;9;10.71%;3;3.57%;84
CENTRO-OESTE;52;GO;520549;CIDADE OCIDENTAL;50;4.63%;49;4.53%;636;58.83%;170;15.73%;85;7.86%;91;8.42%;1.081
CENTRO-OESTE;52;GO;520551;COCALZINHO DE GOIAS;20;4.93%;17;4.19%;215;52.96%;77;18.97%;31;7.64%;46;11.33%;406
CENTRO-OESTE;52;GO;520552;COLINAS DO SUL;11;6.96%;7;4.43%;84;53.16%;30;18.99%;12;7.59%;14;8.86%;158
CENTRO-OESTE;52;GO;520570;CORREGO DO OURO;2;9.09%;2;9.09%;10;45.45%;3;13.64%;3;13.64%;2;9.09%;22
CENTRO-OESTE;52;GO;520580;CORUMBA DE GOIAS;15;3.71%;17;4.21%;248;61.39%;63;15.59%;29;7.18%;32;7.92%;404
CENTRO-OESTE;52;GO;520590;CORUMBAIBA;7;3.89%;3;1.67%;102;56.67%;30;16.67%;15;8.33%;23;12.78%;180
CENTRO-OESTE;52;GO;520620;CRISTALINA;59;5.6%;52;4.93%;616;58.44%;165;15.65%;61;5.79%;101;9.58%;1.054
CENTRO-OESTE;52;GO;520630;CRISTIANOPOLIS;3;6.82%;3;6.82%;14;31.82%;8;18.18%;11;25%;5;11.36%;44
CENTRO-OESTE;52;GO;520640;CRIXAS;16;5.93%;4;1.48%;130;48.15%;42;15.56%;29;10.74%;49;18.15%;270
CENTRO-OESTE;52;GO;520650;CROMINIA;8;4.37%;2;1.09%;56;30.6%;24;13.11%;7;3.83%;86;46.99%;183
CENTRO-OESTE;52;GO;520660;CUMARI;3;11.11%;0;-;16;59.26%;4;14.81%;1;3.7%;3;11.11%;27
CENTRO-OESTE;52;GO;520670;DAMIANOPOLIS;6;4.38%;2;1.46%;85;62.04%;21;15.33%;8;5.84%;15;10.95%;137
CENTRO-OESTE;52;GO;520680;DAMOLANDIA;3;3.95%;0;-;34;44.74%;24;31.58%;9;11.84%;6;7.89%;76
CENTRO-OESTE;52;GO;520690;DAVINOPOLIS;7;16.67%;2;4.76%;29;69.05%;1;2.38%;3;7.14%;0;-;42
CENTRO-OESTE;52;GO;520710;DIORAMA;0;-;0;-;33;76.74%;8;18.6%;2;4.65%;0;-;43
CENTRO-OESTE;52;GO;520830;DIVINOPOLIS DE GOIAS;7;4.79%;2;1.37%;98;67.12%;18;12.33%;11;7.53%;10;6.85%;146
CENTRO-OESTE;52;GO;520725;DOVERLANDIA;0;-;4;3.33%;90;75%;18;15%;6;5%;2;1.67%;120
CENTRO-OESTE;52;GO;520735;EDEALINA;2;2.5%;3;3.75%;56;70%;10;12.5%;6;7.5%;3;3.75%;80
CENTRO-OESTE;52;GO;520740;EDEIA;2;1.72%;0;-;78;67.24%;20;17.24%;11;9.48%;5;4.31%;116
CENTRO-OESTE;52;GO;520750;ESTRELA DO NORTE;3;7.5%;0;-;22;55%;7;17.5%;5;12.5%;3;7.5%;40
CENTRO-OESTE;52;GO;520753;FAINA;18;7.93%;21;9.25%;102;44.93%;28;12.33%;16;7.05%;42;18.5%;227
CENTRO-OESTE;52;GO;520760;FAZENDA NOVA;4;2.82%;5;3.52%;92;64.79%;18;12.68%;13;9.15%;10;7.04%;142
CENTRO-OESTE;52;GO;520780;FIRMINOPOLIS;5;2.53%;14;7.07%;124;62.63%;33;16.67%;10;5.05%;12;6.06%;198
CENTRO-OESTE;52;GO;520790;FLORES DE GOIAS;26;8.18%;18;5.66%;173;54.4%;46;14.47%;23;7.23%;32;10.06%;318
CENTRO-OESTE;52;GO;520800;FORMOSA;86;4.67%;75;4.07%;1.153;62.63%;268;14.56%;134;7.28%;125;6.79%;1.841
CENTRO-OESTE;52;GO;520810;FORMOSO;6;4%;7;4.67%;93;62%;23;15.33%;13;8.67%;8;5.33%;150
CENTRO-OESTE;52;GO;520815;GAMELEIRA DE GOIAS;5;6.33%;4;5.06%;42;53.16%;14;17.72%;8;10.13%;6;7.59%;79
CENTRO-OESTE;52;GO;520840;GOIANAPOLIS;2;1.2%;4;2.41%;119;71.69%;22;13.25%;9;5.42%;10;6.02%;166
CENTRO-OESTE;52;GO;520850;GOIANDIRA;4;6.45%;2;3.23%;31;50%;8;12.9%;5;8.06%;12;19.35%;62
CENTRO-OESTE;52;GO;520860;GOIANESIA;33;4.18%;24;3.04%;454;57.54%;136;17.24%;74;9.38%;68;8.62%;789
CENTRO-OESTE;52;GO;520870;GOIANIA;130;2.1%;183;2.96%;4.090;66.07%;1.075;17.37%;377;6.09%;335;5.41%;6.190
CENTRO-OESTE;52;GO;520880;GOIANIRA;30;4.8%;18;2.88%;379;60.64%;91;14.56%;54;8.64%;53;8.48%;625
CENTRO-OESTE;52;GO;520890;GOIAS;124;24.55%;32;6.34%;189;37.43%;44;8.71%;38;7.52%;78;15.45%;505
CENTRO-OESTE;52;GO;520910;GOIATUBA;15;4.08%;14;3.8%;214;58.15%;63;17.12%;24;6.52%;38;10.33%;368
CENTRO-OESTE;52;GO;520915;GOUVELANDIA;2;1.47%;5;3.68%;100;73.53%;21;15.44%;5;3.68%;3;2.21%;136
CENTRO-OESTE;52;GO;520920;GUAPO;28;8.92%;15;4.78%;160;50.96%;37;11.78%;24;7.64%;50;15.92%;314
CENTRO-OESTE;52;GO;520929;GUARAITA;5;5.38%;7;7.53%;50;53.76%;11;11.83%;6;6.45%;14;15.05%;93
CENTRO-OESTE;52;GO;520940;GUARANI DE GOIAS;12;7.14%;6;3.57%;96;57.14%;25;14.88%;19;11.31%;10;5.95%;168
CENTRO-OESTE;52;GO;520945;GUARINOS;3;2.86%;3;2.86%;68;64.76%;13;12.38%;7;6.67%;11;10.48%;105
CENTRO-OESTE;52;GO;520960;HEITORAI;15;15.31%;6;6.12%;38;38.78%;14;14.29%;11;11.22%;14;14.29%;98
CENTRO-OESTE;52;GO;520970;HIDROLANDIA;12;4%;5;1.67%;186;62%;37;12.33%;20;6.67%;40;13.33%;300
CENTRO-OESTE;52;GO;520980;HIDROLINA;1;1.08%;5;5.38%;51;54.84%;24;25.81%;10;10.75%;2;2.15%;93
CENTRO-OESTE;52;GO;520990;IACIARA;51;7.7%;29;4.38%;348;52.57%;93;14.05%;54;8.16%;87;13.14%;662
CENTRO-OESTE;52;GO;520993;INACIOLANDIA;3;2.78%;2;1.85%;79;73.15%;11;10.19%;6;5.56%;7;6.48%;108
CENTRO-OESTE;52;GO;520995;INDIARA;14;5.3%;10;3.79%;141;53.41%;39;14.77%;30;11.36%;30;11.36%;264
CENTRO-OESTE;52;GO;521000;INHUMAS;39;6.41%;29;4.77%;308;50.66%;84;13.82%;58;9.54%;90;14.8%;608
CENTRO-OESTE;52;GO;521010;IPAMERI;22;4.08%;17;3.15%;288;53.43%;101;18.74%;43;7.98%;68;12.62%;539
CENTRO-OESTE;52;GO;521015;IPIRANGA DE GOIAS;3;4.69%;1;1.56%;39;60.94%;13;20.31%;4;6.25%;4;6.25%;64
CENTRO-OESTE;52;GO;521020;IPORA;31;8.88%;14;4.01%;182;52.15%;59;16.91%;28;8.02%;35;10.03%;349
CENTRO-OESTE;52;GO;521030;ISRAELANDIA;2;2.47%;1;1.23%;64;79.01%;5;6.17%;5;6.17%;4;4.94%;81
CENTRO-OESTE;52;GO;521040;ITABERAI;33;6.48%;18;3.54%;239;46.95%;94;18.47%;51;10.02%;74;14.54%;509
CENTRO-OESTE;52;GO;521056;ITAGUARI;8;10.53%;1;1.32%;55;72.37%;9;11.84%;1;1.32%;2;2.63%;76
CENTRO-OESTE;52;GO;521060;ITAGUARU;3;3.37%;4;4.49%;58;65.17%;11;12.36%;8;8.99%;5;5.62%;89
CENTRO-OESTE;52;GO;521080;ITAJA;3;2.7%;4;3.6%;71;63.96%;22;19.82%;6;5.41%;5;4.5%;111
CENTRO-OESTE;52;GO;521090;ITAPACI;25;5.95%;10;2.38%;220;52.38%;73;17.38%;41;9.76%;51;12.14%;420
CENTRO-OESTE;52;GO;521100;ITAPIRAPUA;9;5.23%;6;3.49%;64;37.21%;32;18.6%;25;14.53%;36;20.93%;172
CENTRO-OESTE;52;GO;521120;ITAPURANGA;14;4.56%;5;1.63%;165;53.75%;52;16.94%;28;9.12%;43;14.01%;307
CENTRO-OESTE;52;GO;521130;ITARUMA;2;3.45%;0;-;37;63.79%;14;24.14%;3;5.17%;2;3.45%;58
CENTRO-OESTE;52;GO;521140;ITAUCU;6;4.96%;3;2.48%;65;53.72%;11;9.09%;13;10.74%;23;19.01%;121
CENTRO-OESTE;52;GO;521150;ITUMBIARA;58;4.72%;67;5.45%;731;59.48%;178;14.48%;91;7.4%;104;8.46%;1.229
CENTRO-OESTE;52;GO;521160;IVOLANDIA;5;20%;2;8%;10;40%;4;16%;2;8%;2;8%;25
CENTRO-OESTE;52;GO;521170;JANDAIA;4;4.71%;1;1.18%;51;60%;15;17.65%;10;11.76%;4;4.71%;85
CENTRO-OESTE;52;GO;521180;JARAGUA;28;3.77%;22;2.96%;428;57.68%;139;18.73%;64;8.63%;61;8.22%;742
CENTRO-OESTE;52;GO;521190;JATAI;25;1.75%;50;3.49%;908;63.45%;279;19.5%;100;6.99%;69;4.82%;1.431
CENTRO-OESTE;52;GO;521200;JAUPACI;2;1.92%;8;7.69%;67;64.42%;20;19.23%;4;3.85%;3;2.88%;104
CENTRO-OESTE;52;GO;521205;JESUPOLIS;3;3.33%;2;2.22%;56;62.22%;20;22.22%;7;7.78%;2;2.22%;90
CENTRO-OESTE;52;GO;521210;JOVIANIA;17;19.54%;8;9.2%;38;43.68%;11;12.64%;10;11.49%;3;3.45%;87
CENTRO-OESTE;52;GO;521220;JUSSARA;8;4.19%;6;3.14%;84;43.98%;22;11.52%;39;20.42%;32;16.75%;191
CENTRO-OESTE;52;GO;521225;LAGOA SANTA;1;5.56%;0;-;7;38.89%;4;22.22%;2;11.11%;4;22.22%;18
CENTRO-OESTE;52;GO;521230;LEOPOLDO DE BULHOES;28;10.85%;14;5.43%;116;44.96%;40;15.5%;25;9.69%;35;13.57%;258
CENTRO-OESTE;52;GO;521250;LUZIANIA;109;2.78%;106;2.71%;2.451;62.59%;705;18%;288;7.35%;257;6.56%;3.916
CENTRO-OESTE;52;GO;521260;MAIRIPOTABA;0;-;4;9.09%;24;54.55%;10;22.73%;3;6.82%;3;6.82%;44
CENTRO-OESTE;52;GO;521270;MAMBAI;22;6.98%;28;8.89%;162;51.43%;54;17.14%;27;8.57%;22;6.98%;315
CENTRO-OESTE;52;GO;521280;MARA ROSA;6;3.17%;5;2.65%;101;53.44%;22;11.64%;17;8.99%;38;20.11%;189
CENTRO-OESTE;52;GO;521290;MARZAGAO;0;-;2;8%;16;64%;4;16%;3;12%;0;-;25
CENTRO-OESTE;52;GO;521295;MATRINCHA;0;-;3;5.26%;26;45.61%;15;26.32%;7;12.28%;6;10.53%;57
CENTRO-OESTE;52;GO;521300;MAURILANDIA;7;2.77%;5;1.98%;153;60.47%;46;18.18%;25;9.88%;17;6.72%;253
CENTRO-OESTE;52;GO;521305;MIMOSO DE GOIAS;1;1.1%;5;5.49%;58;63.74%;18;19.78%;2;2.2%;7;7.69%;91
CENTRO-OESTE;52;GO;521308;MINACU;24;5.42%;23;5.19%;260;58.69%;51;11.51%;32;7.22%;53;11.96%;443
CENTRO-OESTE;52;GO;521310;MINEIROS;32;2.82%;35;3.08%;542;47.71%;189;16.64%;150;13.2%;188;16.55%;1.136
CENTRO-OESTE;52;GO;521340;MOIPORA;0;-;1;5.26%;11;57.89%;5;26.32%;0;-;2;10.53%;19
CENTRO-OESTE;52;GO;521350;MONTE ALEGRE DE GOIAS;31;9.23%;18;5.36%;188;55.95%;34;10.12%;32;9.52%;33;9.82%;336
CENTRO-OESTE;52;GO;521370;MONTES CLAROS DE GOIAS;4;7.27%;2;3.64%;31;56.36%;13;23.64%;1;1.82%;4;7.27%;55
CENTRO-OESTE;52;GO;521375;MONTIVIDIU;3;2.88%;4;3.85%;69;66.35%;17;16.35%;5;4.81%;6;5.77%;104
CENTRO-OESTE;52;GO;521377;MONTIVIDIU DO NORTE;2;1.77%;7;6.19%;71;62.83%;17;15.04%;7;6.19%;9;7.96%;113
CENTRO-OESTE;52;GO;521380;MORRINHOS;41;5.56%;27;3.66%;336;45.53%;120;16.26%;89;12.06%;125;16.94%;738
CENTRO-OESTE;52;GO;521385;MORRO AGUDO DE GOIAS;6;12.24%;1;2.04%;30;61.22%;4;8.16%;4;8.16%;4;8.16%;49
CENTRO-OESTE;52;GO;521390;MOSSAMEDES;3;5.08%;4;6.78%;28;47.46%;9;15.25%;5;8.47%;10;16.95%;59
CENTRO-OESTE;52;GO;521400;MOZARLANDIA;12;5.5%;6;2.75%;47;21.56%;18;8.26%;25;11.47%;110;50.46%;218
CENTRO-OESTE;52;GO;521405;MUNDO NOVO;6;3.41%;6;3.41%;86;48.86%;33;18.75%;26;14.77%;19;10.8%;176
CENTRO-OESTE;52;GO;521410;MUTUNOPOLIS;4;4.6%;1;1.15%;59;67.82%;14;16.09%;1;1.15%;8;9.2%;87
CENTRO-OESTE;52;GO;521440;NAZARIO;8;5.13%;14;8.97%;76;48.72%;27;17.31%;17;10.9%;14;8.97%;156
CENTRO-OESTE;52;GO;521450;NEROPOLIS;30;5.11%;24;4.09%;298;50.77%;85;14.48%;72;12.27%;78;13.29%;587
CENTRO-OESTE;52;GO;521460;NIQUELANDIA;40;4.85%;29;3.52%;450;54.61%;163;19.78%;81;9.83%;61;7.4%;824
CENTRO-OESTE;52;GO;521470;NOVA AMERICA;0;-;0;-;17;68%;4;16%;2;8%;2;8%;25
CENTRO-OESTE;52;GO;521480;NOVA AURORA;1;2.27%;2;4.55%;32;72.73%;5;11.36%;0;-;4;9.09%;44
CENTRO-OESTE;52;GO;521483;NOVA CRIXAS;12;6.52%;10;5.43%;91;49.46%;29;15.76%;17;9.24%;25;13.59%;184
CENTRO-OESTE;52;GO;521486;NOVA GLORIA;7;2.95%;10;4.22%;142;59.92%;49;20.68%;15;6.33%;14;5.91%;237
CENTRO-OESTE;52;GO;521487;NOVA IGUACU DE GOIAS;4;5.88%;3;4.41%;43;63.24%;11;16.18%;1;1.47%;6;8.82%;68
CENTRO-OESTE;52;GO;521490;NOVA ROMA;4;4.4%;5;5.49%;56;61.54%;14;15.38%;4;4.4%;8;8.79%;91
CENTRO-OESTE;52;GO;521500;NOVA VENEZA;14;8.64%;6;3.7%;99;61.11%;18;11.11%;14;8.64%;11;6.79%;162
CENTRO-OESTE;52;GO;521520;NOVO BRASIL;1;2.33%;0;-;27;62.79%;8;18.6%;2;4.65%;5;11.63%;43
CENTRO-OESTE;52;GO;521523;NOVO GAMA;120;4.33%;94;3.39%;1.651;59.56%;448;16.16%;196;7.07%;263;9.49%;2.772
CENTRO-OESTE;52;GO;521525;NOVO PLANALTO;8;6.67%;2;1.67%;57;47.5%;18;15%;8;6.67%;27;22.5%;120
CENTRO-OESTE;52;GO;521530;ORIZONA;12;9.3%;6;4.65%;43;33.33%;21;16.28%;15;11.63%;32;24.81%;129
CENTRO-OESTE;52;GO;521540;OURO VERDE DE GOIAS;1;1.28%;1;1.28%;42;53.85%;20;25.64%;7;8.97%;7;8.97%;78
CENTRO-OESTE;52;GO;521550;OUVIDOR;8;11.59%;2;2.9%;40;57.97%;10;14.49%;4;5.8%;5;7.25%;69
CENTRO-OESTE;52;GO;521560;PADRE BERNARDO;16;3%;26;4.87%;321;60.11%;84;15.73%;40;7.49%;47;8.8%;534
CENTRO-OESTE;52;GO;521565;PALESTINA DE GOIAS;0;-;2;4.35%;21;45.65%;8;17.39%;9;19.57%;6;13.04%;46
CENTRO-OESTE;52;GO;521570;PALMEIRAS DE GOIAS;18;5.92%;13;4.28%;140;46.05%;49;16.12%;35;11.51%;49;16.12%;304
CENTRO-OESTE;52;GO;521580;PALMELO;2;5.56%;0;-;25;69.44%;2;5.56%;2;5.56%;5;13.89%;36
CENTRO-OESTE;52;GO;521590;PALMINOPOLIS;1;2.63%;2;5.26%;17;44.74%;6;15.79%;5;13.16%;7;18.42%;38
CENTRO-OESTE;52;GO;521600;PANAMA;1;1.96%;1;1.96%;26;50.98%;7;13.73%;4;7.84%;12;23.53%;51
CENTRO-OESTE;52;GO;521630;PARANAIGUARA;4;4.6%;0;-;60;68.97%;15;17.24%;5;5.75%;3;3.45%;87
CENTRO-OESTE;52;GO;521640;PARAUNA;7;3.78%;9;4.86%;88;47.57%;35;18.92%;21;11.35%;25;13.51%;185
CENTRO-OESTE;52;GO;521645;PEROLANDIA;5;4.85%;6;5.83%;55;53.4%;21;20.39%;11;10.68%;5;4.85%;103
CENTRO-OESTE;52;GO;521680;PETROLINA DE GOIAS;11;3.72%;4;1.35%;157;53.04%;65;21.96%;27;9.12%;32;10.81%;296
CENTRO-OESTE;52;GO;521690;PILAR DE GOIAS;2;3.7%;5;9.26%;25;46.3%;8;14.81%;8;14.81%;6;11.11%;54
CENTRO-OESTE;52;GO;521710;PIRACANJUBA;18;3.84%;18;3.84%;250;53.3%;101;21.54%;38;8.1%;44;9.38%;469
CENTRO-OESTE;52;GO;521720;PIRANHAS;8;3.43%;7;3%;138;59.23%;42;18.03%;13;5.58%;25;10.73%;233
CENTRO-OESTE;52;GO;521730;PIRENOPOLIS;14;2.5%;23;4.11%;357;63.86%;88;15.74%;39;6.98%;38;6.8%;559
CENTRO-OESTE;52;GO;521740;PIRES DO RIO;22;7.61%;16;5.54%;123;42.56%;45;15.57%;24;8.3%;59;20.42%;289
CENTRO-OESTE;52;GO;521760;PLANALTINA;97;5.35%;76;4.19%;1.082;59.68%;282;15.55%;134;7.39%;142;7.83%;1.813
CENTRO-OESTE;52;GO;521770;PONTALINA;23;6.25%;16;4.35%;224;60.87%;46;12.5%;26;7.07%;33;8.97%;368
